transaction_id,customer_id,amount,transaction_type,transaction_date
1490ad59-9378-45c5-bb95-a67b9f8a1bf0,CUST1238,1764.09,Airtime,2025-07-08
a2296836-012a-4b27-bc5d-648801f3b155,CUST1238,1707.74,Bill Payment,2025-10-01
9a125f5d-ccdd-4fdb-8546-d85148d02ddb,CUST1238,321.08,Transfer,2024-08-18
cd6c783a-4f3f-4fd5-af85-2cbf3a95ecb0,CUST1238,1977.46,Transfer,2024-12-21
f6c8c03e-413b-4178-8219-98d81e7b697a,CUST1238,1833.97,POS,2024-05-24
38fa1b64-415c-45f3-83b8-7c6abe059fe2,CUST1238,1599.99,POS,2025-09-22
251bf999-f14e-421c-a888-754279f35334,CUST1238,184.02,Transfer,2024-05-25
65d70881-0a1b-4dd5-8726-0c1662ec156b,CUST1238,71.35,Bill Payment,2025-01-24
b03a23ab-da5c-4528-924e-b286e8752905,CUST1238,1151.97,Airtime,2024-03-22
e1232ae1-2980-423a-bdec-a8cf829e832e,CUST1238,1642.48,Airtime,2025-02-09
09624dbf-c661-45d5-adbe-bcf5222a053f,CUST1238,804.66,POS,2024-09-06
b112e622-14d2-430c-88de-6998601a5d8d,CUST1238,865.39,POS,2025-05-30
5bc447d2-579b-4aa0-ab4b-6c5ef00787de,CUST1238,1998.86,Bill Payment,2024-08-15
2721b0bd-63f9-4e60-972a-003a5f938afa,CUST1238,887.3,Airtime,2025-10-05
5bbdd490-294c-4a09-9b2b-1037d99ce5ab,CUST1238,499.93,Transfer,2024-03-29
b1650903-cef2-4762-8b6f-669e5d75a9df,CUST1239,612.92,Bill Payment,2024-06-07
3a8019e8-7390-4ba7-a0e4-f6616e2ffe3a,CUST1239,359.92,Airtime,2025-07-17
5222b54b-ba89-4025-bf5f-e9a2fdc682bb,CUST1239,251.79,Bill Payment,2024-07-05
b37498ad-4b27-404a-85f4-85f344768ff3,CUST1239,678.75,Airtime,2025-05-16
b3df201f-95e1-4b3e-a60b-b4f5831a0a5d,CUST1239,265.26,Bill Payment,2024-01-17
b103be27-41b0-41d4-86cc-04bbd0aaa761,CUST1239,1629.67,Bill Payment,2024-07-09
e734155b-2f22-442a-8679-c7d1984b5747,CUST1239,1646.55,Transfer,2024-10-09
c1bc6d93-e58e-4d63-8cdc-40fb2e02e330,CUST1239,1728.28,Airtime,2024-09-26
7b03133f-5eb3-442e-89e2-86987d2b2ac4,CUST1239,1085.0,Transfer,2024-04-08
e9570e6c-64d0-4e48-9987-100141e0069e,CUST1239,1155.48,Bill Payment,2024-02-18
88231ce1-e554-4323-9d3c-4196625aeb6a,CUST1239,1470.48,POS,2024-01-27
17f80d02-8df0-4ff2-97bf-62cf802ee8ef,CUST1239,489.2,Transfer,2025-04-10
0da2c43f-9d72-4439-b962-54dfc01617f8,CUST1239,875.31,Bill Payment,2025-11-05
2515ebc0-4698-441e-93e7-be716a0026be,CUST1239,52.56,Transfer,2025-10-21
d520df59-8d62-49dc-99a0-459435d9de70,CUST1239,992.8,Airtime,2025-01-05
2d2952b6-5e72-4f10-8eaf-59c2dacc6fba,CUST1239,767.55,Bill Payment,2024-01-19
7535d7fd-b787-43b2-9ef1-f10a26016560,CUST1239,475.28,POS,2025-03-06
eba97b4e-755f-464e-b2a6-82e384ce8107,CUST1239,1767.41,Bill Payment,2025-01-26
8d1ec26c-f5d7-401b-b9b4-7f6d9fff90aa,CUST1239,1458.31,Transfer,2024-10-03
27dfb232-f353-4192-9424-985d663ea7e3,CUST1239,113.54,Transfer,2025-03-07
b5c638a4-d8b4-4a51-aff6-7e7ebca41a72,CUST1239,1871.61,Bill Payment,2024-11-27
deba2f5d-48cb-4abf-b302-b1041794cc85,CUST1239,1697.19,Bill Payment,2024-05-13
67a0e588-6c13-46f2-8030-ed3df01e517b,CUST1239,948.12,Transfer,2024-07-28
c9306232-4eec-4442-8afc-5f9124a88046,CUST1239,1347.52,POS,2025-06-16
31299edc-d9b4-4e94-ae6d-05d0d802055a,CUST1239,1561.53,POS,2024-09-27
a81ae949-d36e-40f9-8e20-1a609aa23ab8,CUST1239,1563.41,Bill Payment,2024-01-07
6eeb8938-4ae2-4c98-8383-6a707d38256a,CUST1239,603.83,Transfer,2025-03-05
ac715379-d6c2-4fe1-9409-5d151008f1f7,CUST1239,1518.46,Transfer,2024-05-19
ed986dc6-8dee-4afd-a9b5-829da0300f72,CUST1239,585.66,POS,2024-05-04
bfa2a15a-3397-482c-9431-d0e3ec37ec18,CUST1239,899.42,Transfer,2025-06-13
c1a491ea-0468-4399-bc9c-e3e74e8d2a0b,CUST1239,1737.43,POS,2025-11-25
ea855e5a-03cf-43e0-96f6-741d3a91735f,CUST1239,495.99,Transfer,2025-05-22
66000d02-6d5c-41bc-b90c-a773231285f5,CUST1239,1095.71,Bill Payment,2025-02-27
7472ddb6-1c9c-4faf-98c1-8131f28ecca6,CUST1239,1151.29,Airtime,2025-11-30
38f85010-a571-4520-9a4c-55c6a7933ab2,CUST1239,1582.51,Airtime,2025-03-26
c9f29129-7bad-4f9d-b9c7-49c27a476835,CUST1239,963.88,Bill Payment,2025-09-24
aa08139c-1ecb-4c00-8bcb-44283ea1bdbe,CUST1239,376.6,Transfer,2025-10-11
a3a5f614-f832-4026-8433-75d59d52533a,CUST1239,100.31,Bill Payment,2024-08-20
cb30814c-44a5-4e35-9663-30b973715bc7,CUST1239,777.17,Transfer,2025-07-03
21983787-0ee5-4697-a802-c1e74d420614,CUST1239,1859.99,Bill Payment,2025-07-06
3490939a-a943-4b94-9d60-d55ed43013a4,CUST1239,661.01,Bill Payment,2024-06-17
9b29797a-5f8e-4c0a-b5f5-9c7a423673ec,CUST1239,459.39,Airtime,2025-10-15
01050acd-3d8c-4e43-b610-190691c49413,CUST1239,226.34,Bill Payment,2025-04-01
9be9cd22-63c2-4442-bd24-8f88e64b9f25,CUST1239,1701.55,Bill Payment,2025-09-17
1aecd3ee-d8ec-4b25-962d-165536bddfb3,CUST1240,1653.12,Transfer,2025-08-25
ad3f9df8-34c6-4485-bae3-84812e2c679c,CUST1240,1163.51,POS,2025-06-28
68d5cc22-7afe-4ecd-95c3-e4d5e2080ed5,CUST1240,57.54,Airtime,2025-07-30
4decb759-0405-4e99-a270-43c1e5e35435,CUST1240,807.33,POS,2024-10-07
c15cb1b6-424a-40c6-a3f9-2b40adc194cb,CUST1240,414.72,Airtime,2025-03-18
9b6926b0-103b-42dc-b11f-036a12e032ea,CUST1240,1279.57,Transfer,2025-05-01
179d503e-c363-4ef3-8a76-8dfcd400ba04,CUST1240,1354.54,Transfer,2025-11-18
e7ddf4af-6bbf-4af8-9bff-0d1df2038b5c,CUST1240,238.08,Transfer,2025-02-23
c2332693-acc7-4ce1-bbbf-a5555a334c6b,CUST1240,313.56,Transfer,2024-06-18
57c532b6-95a4-4d5b-b3ee-661de372c053,CUST1240,955.97,Bill Payment,2024-01-26
1aed1bb1-72b2-47d3-9b4f-7e42212d356c,CUST1241,264.97,Airtime,2024-12-15
24dc9723-0a35-456e-b70c-b79b2b1f168a,CUST1241,594.24,Bill Payment,2024-10-02
fd3f530c-62e9-42b5-9fda-394f56f93c8f,CUST1241,483.94,Transfer,2024-11-18
3da2ab05-faa2-4c6d-a5c2-7babfe5ad4d3,CUST1241,1786.35,Bill Payment,2025-08-01
ba20fe77-7db2-4c19-944e-656aaba31d86,CUST1241,1606.96,POS,2025-08-18
c44b68ab-5ada-4666-b3b9-d0c274d5557b,CUST1241,864.62,Transfer,2024-12-09
e3641907-6819-47d8-bf47-b843aa00626d,CUST1241,1246.42,Transfer,2025-09-09
0e03d9aa-d925-4f73-9bde-a66416bdc04f,CUST1241,790.75,Transfer,2025-05-18
49aa89bf-3fd7-40b7-b6ed-e65ad9e29c88,CUST1241,1711.66,POS,2024-12-07
bb4872f6-a392-4f69-8e8b-b18d3871a438,CUST1241,905.42,Transfer,2025-04-05
38bfafd8-7a2a-4421-a633-2e04741d1ef6,CUST1241,123.25,Transfer,2024-10-10
fba126e0-3e77-4273-964b-d94bdf88eef8,CUST1241,1895.75,Bill Payment,2024-09-13
0aa42faf-30f8-4e3f-ba26-bac9ed8ecc90,CUST1241,1486.53,Airtime,2025-05-14
08a095cf-ee1a-46cf-88b4-b8143af30ea4,CUST1241,1450.29,Bill Payment,2025-10-16
0a88324c-95f5-46f4-b444-d9fbd8f9e1a2,CUST1241,1213.85,Airtime,2024-11-30
0677b430-d1b5-4093-aa79-09ee019b303e,CUST1241,853.78,POS,2025-04-29
f3a37ce0-2654-4af0-8bd4-2e80c685c9d5,CUST1241,1144.53,Bill Payment,2025-02-12
7e52fa9c-fbc1-4ffe-ac98-4b6e377ec3e8,CUST1241,1589.05,Airtime,2025-03-18
a3ce2cc1-b4b3-4438-98c2-36dbd3d47878,CUST1241,757.95,Transfer,2024-07-09
a4396b42-0f07-4a86-b564-9396724078f6,CUST1241,1770.31,Bill Payment,2024-10-19
f1fde1bb-e32e-4583-a717-549b35b77e2e,CUST1241,452.44,Transfer,2025-11-11
4a7cb34c-a003-4267-9c74-2a80987bacdb,CUST1241,1225.7,Transfer,2024-12-08
e024c884-ca8d-4406-9cf2-49d41781a6a3,CUST1241,695.45,POS,2024-06-06
b4d88a70-33ac-434d-8a47-0d6111bb9c00,CUST1241,1479.21,POS,2024-08-14
9f15b218-a4b4-4321-b773-f6f8afd43ff6,CUST1241,1508.71,POS,2024-06-01
c1742c5c-0cda-4786-b79b-a4e7511052ee,CUST1241,1901.74,POS,2025-04-07
858c7534-a34a-44c2-9f32-19393298c55c,CUST1241,1973.75,POS,2024-04-11
14355df7-5a87-4c87-98f2-b90b78962fed,CUST1241,1911.84,Bill Payment,2024-11-23
936d9abe-481c-4b24-8102-9f7db0d26dbe,CUST1241,1591.22,Transfer,2025-04-18
5a8a37b7-08cc-4917-bf3c-fdd597274987,CUST1241,125.85,POS,2023-12-10
76042d8a-c969-4e45-a2e0-6008d01fbdc4,CUST1241,471.26,Airtime,2025-04-20
ce37bdde-1b2a-49fe-a9d5-b25bea837211,CUST1241,1814.27,POS,2024-05-18
e5839736-418b-4055-9ad5-173f4f236e92,CUST1241,1399.81,Bill Payment,2024-05-24
a463ae9d-98c3-4614-b0c2-e534e79fc2b6,CUST1241,21.85,Airtime,2024-03-05
5a317fc0-05de-4394-9f3b-62c35720a82d,CUST1241,667.21,POS,2024-03-14
d567b9c9-90f5-4a13-8667-da808ba0fbac,CUST1241,949.42,POS,2025-10-27
3bb29d77-f0c5-4993-8fbd-ffc23b710bcb,CUST1241,1168.63,Bill Payment,2024-01-02
88f6706c-84e4-4a0c-b885-45ebf9e9dcc6,CUST1241,1076.04,Airtime,2025-08-02
c9bd96a7-75fe-4585-ab0c-10c93e3017d7,CUST1241,705.87,Airtime,2024-03-30
82398f0f-ffa1-42ba-b77d-4a2130120a65,CUST1241,719.4,POS,2024-02-16
bf864361-13c2-4ebc-abfa-905d3e90a2c4,CUST1241,1419.23,POS,2024-06-25
4f2a6f8a-677c-4583-8b7b-b7ef0bfd6781,CUST1241,1432.2,Transfer,2025-09-04
e0ddf070-5691-478c-9084-db8a10d73b6f,CUST1241,884.09,Airtime,2025-07-31
3275fb32-1c20-4960-a64b-f597c0e33504,CUST1241,1622.36,Bill Payment,2025-06-22
ed13869c-a60e-44a8-8000-9c2a6d7b4d83,CUST1241,693.46,POS,2025-10-13
a55fe6e1-20e6-4f46-b35f-c14461fe83f8,CUST1241,484.28,Transfer,2024-12-07
90340a1d-4aeb-4d1b-b42b-f569c0759b5c,CUST1241,723.5,Bill Payment,2024-10-10
824f94c7-a25a-4378-82cc-7409355b248a,CUST1241,591.22,Airtime,2024-04-06
e3c29436-2a04-4f6a-8307-23f9d8dc96ab,CUST1241,815.27,Airtime,2024-05-13
17c637a5-60fe-4464-8843-eef7ef7af0f1,CUST1241,695.22,Transfer,2025-03-22
983b2988-2c92-4c57-b132-2ac9697bc407,CUST1242,1750.04,Bill Payment,2024-10-06
6dcc52ed-9058-43b1-b6b7-8892eecf8986,CUST1242,1600.08,Airtime,2025-11-24
2e6313db-57b4-4c13-a787-4dc1a1c27dff,CUST1242,1071.1,Bill Payment,2025-08-14
fdab97a8-f051-485a-a152-e7cc3542a3dd,CUST1242,79.73,Bill Payment,2024-03-29
62387931-1c40-4252-8de6-5eb0db6e4609,CUST1242,1201.33,Transfer,2025-09-12
2ab3f776-77a4-4230-b1db-3537e75daa1f,CUST1242,80.09,Bill Payment,2025-02-11
5e27c8f2-8e19-49b0-aa21-ebe8ef6f6417,CUST1242,621.93,Bill Payment,2025-01-09
ec598497-9790-4448-93e4-740054e4c524,CUST1242,946.81,POS,2024-06-29
602f2a45-34fe-4772-bc7f-57da0d1fbf72,CUST1242,10.93,Transfer,2025-04-20
c9a686b8-b303-434c-a28d-25d34153ab14,CUST1242,342.46,Bill Payment,2024-04-30
b17d08ef-08b3-4c32-b075-4260b89c00e3,CUST1242,288.19,POS,2024-12-03
975f441b-9304-41b3-8732-08ed0077d143,CUST1243,189.48,Bill Payment,2025-04-14
4ff9c1a0-8ff1-496f-9c8b-291c805338f8,CUST1243,1339.62,Bill Payment,2025-02-06
21bd0e0c-7d34-43c2-9c84-6d2006babbdc,CUST1243,1522.83,Airtime,2024-07-23
86e40f9c-62f4-4af7-99dc-fdc1a27d5b8d,CUST1243,1446.52,Transfer,2025-01-15
83dd879c-fd5e-475f-b95f-93c2438786c3,CUST1243,790.09,Bill Payment,2025-05-01
1e9b6863-0a29-48eb-b2fd-3ba3ebb57b3b,CUST1243,741.36,POS,2024-03-17
3c3cc30c-f4b0-4ee0-9a59-37ff9eb5b736,CUST1243,83.74,Bill Payment,2025-08-25
b6a79368-0037-4e5d-9e5c-bf3e139a7022,CUST1243,1529.39,POS,2023-12-10
635805d8-dee9-4148-a451-efe57c3f2b9b,CUST1243,876.63,POS,2025-11-16
3466c819-2f49-4209-9eac-3dc1d976e426,CUST1244,1403.96,Transfer,2025-05-26
4d809423-8897-409c-988e-c2c4ed2f14db,CUST1244,547.88,POS,2024-10-21
332659c6-0a8f-4011-9e10-1d3328c5c44f,CUST1244,748.17,Bill Payment,2024-05-28
6ee94319-6bf1-4e00-b9c8-578658cbcba9,CUST1244,866.57,POS,2024-05-09
dffcd360-8b05-49ba-a64c-9721e0065191,CUST1244,531.52,POS,2024-04-16
c0c56d04-a42c-42db-8bf4-084c521885f5,CUST1244,1381.6,Bill Payment,2024-06-05
cd0aafe7-786f-415f-a12c-27b7f20d45d1,CUST1244,1305.52,Airtime,2025-11-30
186b52c0-4860-4d49-8da8-6e67c8e094a8,CUST1244,332.83,POS,2024-10-09
0d420cc1-2646-456a-b90c-d1dba85f4fa0,CUST1244,453.95,POS,2025-10-26
517c6d5b-654d-4c32-b4f4-384e89c30614,CUST1244,1741.37,Airtime,2024-06-19
31aa5e14-c916-4d4a-9549-40b7c99faa2f,CUST1244,303.43,Airtime,2024-06-09
7b41878f-a316-430d-9326-1de0d31b7ec5,CUST1244,180.8,Airtime,2025-08-03
f3c71ef1-5ab2-4dee-83ad-d9bbbd1d7a14,CUST1244,520.74,Airtime,2024-10-17
011a2cea-a248-4f63-8ac7-99a415fcab19,CUST1244,424.49,POS,2024-04-26
2d5e3843-f2e7-45f3-8da5-50d20cec8343,CUST1244,28.11,Transfer,2025-08-22
c81ef2c0-38fd-478b-8fd3-fc66a4c4220a,CUST1244,815.32,Airtime,2024-07-09
5261dbac-c194-40f9-bf1d-581daf265124,CUST1244,405.56,Transfer,2025-03-03
af44991b-bc19-4c20-9c41-dccf09e2c7af,CUST1244,184.55,Airtime,2024-03-21
0dd105bd-b0b1-4c86-8fbe-476cba62f700,CUST1244,1163.25,Transfer,2025-09-09
fb7b26bd-5528-43cb-a830-b984a2747cbc,CUST1244,1912.22,POS,2024-06-16
ec56600f-07ab-41d0-832b-c44594585457,CUST1244,787.95,Bill Payment,2025-09-05
b9017f45-8896-490c-a73d-6674d4dcd3d8,CUST1244,1339.9,Transfer,2024-10-06
7751176e-5bb7-4b04-93ba-b4820b8afb9b,CUST1244,335.35,Airtime,2024-05-01
dd300e85-bba2-421f-acac-eb5bd58a46e5,CUST1244,1163.26,Bill Payment,2025-10-25
c29fdfe3-9fa0-46a1-bcdc-db5c18c6f53e,CUST1244,1108.58,Transfer,2024-03-02
836bc2d4-bfec-47af-a287-536fb02a0436,CUST1244,1152.48,POS,2025-01-03
3551f0d1-eed8-4153-9899-0187effef2ec,CUST1244,1228.44,Bill Payment,2024-04-20
0863f716-c34b-4bdb-b506-224d32d3fc4a,CUST1244,509.97,Transfer,2025-08-19
fdebae8c-dcb5-480f-b3a4-cff27b3240a6,CUST1244,914.43,Airtime,2024-06-23
10659f03-3faa-4e54-aca3-b2a2d5aa2ec3,CUST1244,1086.52,Airtime,2024-03-18
37b353ab-5b8d-4584-9ba7-5c7987087853,CUST1244,113.06,Airtime,2024-09-05
4145d2aa-81c0-4083-b5f5-9afe0c1607b4,CUST1244,1041.92,Airtime,2024-07-16
afbaf5cb-45a8-463e-80c4-1dd96bbcf9d6,CUST1244,1145.1,Airtime,2024-05-21
65d13066-9cd6-48b3-ba00-0a59627969ed,CUST1244,824.59,Transfer,2025-09-27
eba9c8a5-1a1c-45e8-9fe2-b7c3b9a8ccdd,CUST1244,1747.28,Transfer,2024-03-22
75903ac4-2b13-4e59-b4a9-a5dcd4bf1f21,CUST1244,331.87,POS,2025-11-01
dea7e808-3ddc-48b4-b70d-7b7853602b76,CUST1244,1223.99,Airtime,2025-08-16
240d3d9a-43a7-40b3-aeee-256c242b445e,CUST1244,274.36,Airtime,2025-09-11
e9caa77d-4618-4102-b8cc-8aa968a800fb,CUST1244,1932.65,Transfer,2024-03-19
ab83207b-119a-4bba-8ef3-7f4610e44f91,CUST1244,1669.99,Bill Payment,2024-02-12
4912ead0-08a8-4604-aedf-93c0af674f6a,CUST1244,1016.21,Transfer,2024-12-12
3fcb76bb-19c2-4d39-8c90-9e6a8b22e94b,CUST1245,1609.87,Airtime,2025-11-12
51a8a5e5-1af1-4e76-a752-9fc23f519772,CUST1245,63.32,Airtime,2024-06-23
d301ee24-b366-4b86-979c-c82014fca414,CUST1245,1843.54,POS,2024-07-16
d4b81cf7-3882-4ee8-b282-750ca80ae197,CUST1245,1064.49,Transfer,2024-02-26
c5ca0c4d-1200-4c06-8169-0b91ab5d5afc,CUST1245,371.83,POS,2025-03-11
92695c06-8da6-4b1c-8c81-0bbb6bb37399,CUST1245,1012.12,Transfer,2024-12-01
d937cd05-90be-4845-b9b6-8126cd1fb993,CUST1245,940.78,Transfer,2025-10-30
81961f51-10b8-43f0-8592-686485866235,CUST1245,1831.57,Airtime,2025-08-22
da802554-79a5-4a45-aef7-9e6a2d98b748,CUST1245,1065.97,POS,2025-05-06
e9b1fbcb-e3f2-45dc-bafc-57c3937956ed,CUST1245,1241.83,POS,2024-12-16
2260e9ba-3296-49ea-bb7f-7aa59dca81c8,CUST1245,1962.47,Airtime,2025-04-06
26a6aa20-aecb-4f63-9713-baaa32cb2ff2,CUST1245,1992.3,POS,2024-08-13
1556b5a2-bb22-4562-8538-10d36fc12e38,CUST1245,436.14,Airtime,2025-01-01
3b895a77-be9f-4c48-b4bd-7256eba1f5bd,CUST1245,551.59,POS,2025-04-03
17b38639-b551-4a5b-bd14-cc410e179243,CUST1245,1973.29,Bill Payment,2024-07-08
4f5148bc-fe4a-4817-b0d1-bb2222f3729d,CUST1245,1355.34,Bill Payment,2024-11-01
00fe9798-3f3f-4702-91e8-a8955bcef213,CUST1245,648.02,POS,2024-12-19
a0b6ecfe-0a41-4623-9c54-5c9c6035a203,CUST1246,558.22,Bill Payment,2024-09-03
53f2eb81-f597-41c8-8af2-9efe9a62304c,CUST1246,385.97,Transfer,2024-03-08
8936e0d5-9fe6-4b0f-9941-8b85e2b7f7e3,CUST1246,1376.96,Airtime,2024-02-26
c675b3e9-d172-477a-aab2-8de1ded8ad8f,CUST1246,859.74,Airtime,2024-05-13
34012e68-ae66-44eb-85c8-353b86f6cd70,CUST1246,763.99,Transfer,2024-05-24
088d8750-2afc-4132-8f51-402ce024d1b1,CUST1246,1682.32,Transfer,2024-12-19
f4707baf-ac68-4440-ac08-a066e975f098,CUST1246,569.42,Bill Payment,2025-02-12
f2b2493a-1834-4c52-a055-a5dd90a542ec,CUST1246,1149.99,Bill Payment,2024-07-12
c1d40318-e678-4655-b0bd-c3df9f2c7a43,CUST1246,1110.41,Bill Payment,2025-01-18
42dbee1c-f410-4b92-869f-74a83b187a14,CUST1246,1487.07,Airtime,2024-08-18
ed0f9245-52d2-490e-a66f-3c26398188cf,CUST1246,1715.01,Transfer,2024-03-23
3ee40bed-2150-4882-bee2-8e45d49d6148,CUST1246,21.62,Airtime,2024-08-13
3fd85f24-9252-4782-9744-9fd90e89afa1,CUST1246,1539.43,Transfer,2025-08-06
6322b691-6812-46c7-8803-dce1926495ac,CUST1246,628.77,Bill Payment,2025-09-07
e3f958f2-d997-46e2-bfa1-473b0a46a9be,CUST1246,1951.84,POS,2024-01-17
92bf6488-00a4-400d-8e93-ab2c26d71c3c,CUST1246,855.16,Airtime,2025-11-15
2d4c98ff-33db-4c62-b263-53c60147a08f,CUST1247,1172.69,Transfer,2025-05-07
131c3ec7-e3f9-4d14-8ab8-801de1861200,CUST1247,589.85,Airtime,2023-12-22
95b662c6-4e27-455e-99c5-ef101752f24d,CUST1247,1097.24,Bill Payment,2025-11-09
4023b8e7-a76c-4759-952c-0ecaf62f5571,CUST1247,355.35,POS,2024-10-27
35a4d53a-96d3-44db-adf2-e82a7237f35d,CUST1247,1801.61,Transfer,2024-06-12
076d1759-9fc5-4813-a53d-251338f654a4,CUST1247,1982.82,Bill Payment,2025-08-05
62a1bd7b-9811-41e1-a58a-dd9875dd257c,CUST1247,284.82,Bill Payment,2024-08-29
00c0a953-3a78-43d1-93cc-41fed21f4107,CUST1247,1741.82,Transfer,2025-08-31
c100762a-0c5f-46e6-b673-21bd15a19b3c,CUST1248,63.22,Bill Payment,2025-11-14
8403aaeb-63a2-48b6-9835-ce4a370174d6,CUST1248,27.8,POS,2025-08-14
77c6d162-c25b-4569-8b9a-980c231eb7d4,CUST1248,697.62,Bill Payment,2025-08-28
48736360-e1fe-4322-84c2-f317a0de5b66,CUST1248,1974.92,POS,2023-12-09
5fc7bc43-9e9b-4e20-84bf-cbaa794da18b,CUST1248,49.63,POS,2024-09-21
95d47c11-5cde-4c08-80ce-96ca58d16a6a,CUST1248,1984.09,Transfer,2025-06-28
38e43396-4042-49ea-812e-da8d05e576c5,CUST1248,1802.25,Bill Payment,2024-10-04
0f63a80c-3349-4955-b327-28869a977204,CUST1248,756.07,Airtime,2025-11-04
f37da553-5284-4173-adb2-e898cc962586,CUST1248,1664.37,POS,2024-05-03
919fc039-7a67-483c-acc1-a07000d83f80,CUST1248,647.89,POS,2024-06-05
d1e04aa4-1fc2-4741-8957-193b3d37f2cf,CUST1248,1004.83,Transfer,2024-07-17
541130f5-dca2-426a-9e50-f9fe96f35afc,CUST1248,801.99,Airtime,2025-08-28
b80d6d14-e325-4010-977e-ba30e66f7725,CUST1248,1864.91,Bill Payment,2024-05-30
d137dd86-c2d2-4bc4-933e-7abbfa6e574d,CUST1248,1673.76,POS,2025-11-22
b61d804b-5229-448d-9042-ed01608b0b06,CUST1248,1327.2,Airtime,2024-04-21
43e41c5b-115b-456a-a8dc-440ae3e6b1c2,CUST1248,1540.05,Transfer,2025-04-03
6cd67525-fc3b-4512-a5d5-adcd29be158d,CUST1248,584.33,Airtime,2024-06-15
2407e494-e9af-42e1-8614-c42be85afaff,CUST1248,1392.49,POS,2024-04-30
a793f103-5513-4ff1-994c-fb3f6c4d5929,CUST1248,434.7,Transfer,2024-10-31
439ef29e-c905-466b-b0e7-4916438b9dc1,CUST1248,1083.65,Airtime,2025-11-12
baac1162-7561-4cae-9fce-165d44d6627e,CUST1248,612.55,Bill Payment,2025-11-18
d756ac38-d879-428f-b1a7-8e991e769e24,CUST1248,487.0,Bill Payment,2025-06-02
70f1a74f-c889-4a89-9000-77185b5b7a14,CUST1248,378.91,Bill Payment,2023-12-21
7b1e7e0f-2d92-4e3a-8bc4-a65b00ec6d65,CUST1248,146.71,Airtime,2025-02-06
0ce341b8-7875-49da-a374-817e20604ca4,CUST1248,1271.09,Bill Payment,2024-06-13
2e6855ed-e691-41be-bc81-55cdf8adde0f,CUST1248,522.37,POS,2024-11-29
fd1a3058-c6af-44c3-b2b9-6eff3b9a5eba,CUST1248,569.66,Airtime,2025-09-14
208ddded-0a8c-402b-a528-229e1dfec615,CUST1248,1225.23,POS,2024-06-02
6d94f173-ce42-4550-af0c-4f7e3efa2435,CUST1248,1715.23,Airtime,2024-12-28
f502868a-5b23-402c-b239-6e5c551cbb95,CUST1248,1936.87,POS,2025-08-26
738cac61-c93a-421e-a948-48acac13d276,CUST1248,1759.22,Airtime,2024-12-01
3e8518ff-6adb-40ca-81c5-5afb77f4bd30,CUST1248,391.71,Bill Payment,2024-03-08
c3eaf548-49b6-4c82-92e1-e99546cc2dba,CUST1248,900.56,Bill Payment,2024-09-13
adc65245-4cd4-49aa-8b59-df08bc84e31d,CUST1248,790.6,Bill Payment,2024-09-19
4f0301bb-477d-45f0-a224-84fc31eca3e9,CUST1248,465.3,POS,2024-02-08
fa69b506-6024-4436-a670-6fa190839e0f,CUST1248,1635.68,POS,2024-09-06
313af71f-6d9e-4feb-98ff-a83caf35d8aa,CUST1248,1800.92,Transfer,2024-01-04
a1bacb11-227d-4ab1-94ab-be334b615783,CUST1248,797.16,Bill Payment,2024-11-02
2b8d39c8-e756-4ec9-bdba-cdfb30d6003a,CUST1248,819.06,Airtime,2025-02-18
3d6163e6-6fef-4cfb-9f7e-8452b193539f,CUST1248,1136.27,Bill Payment,2025-07-03
628be927-3a0c-42fb-8a84-702af61ffb23,CUST1248,1023.45,Bill Payment,2024-03-04
79219f0a-7171-47f6-9068-8e37168e950f,CUST1248,1063.45,Airtime,2025-03-31
774aed78-4702-433e-a0a3-6fc772d7b5e4,CUST1249,1668.13,Airtime,2024-09-01
949dc064-14e1-4f0f-bc9f-216278249382,CUST1249,1831.49,Transfer,2025-08-15
f40d3b1e-472c-4037-8d7f-fc5fcbf2eae1,CUST1249,417.11,Airtime,2024-11-13
7dcc8064-c3b0-4b8d-acde-57de31f02cde,CUST1249,964.94,Airtime,2025-04-25
f81bac05-ee7e-42d9-a3da-3181b482d4df,CUST1249,1779.45,Transfer,2024-11-08
5867a074-b39c-4478-97bc-3b0b48c5c84c,CUST1249,651.23,POS,2024-03-08
78ac2891-0b9a-4ef3-a649-c134ef4fdad9,CUST1249,628.14,Transfer,2024-05-07
ce478bef-cfd6-4021-8048-cfca6a943b90,CUST1249,1516.81,Airtime,2025-04-21
7cfa2023-7429-484e-be6c-fd0c3dd630a3,CUST1249,783.19,Transfer,2024-11-08
b4ee3e6f-53b8-4479-9828-e11285402b6e,CUST1250,1771.7,Transfer,2024-05-24
5b408783-cd60-42d6-ac23-244f24207473,CUST1250,840.29,Bill Payment,2024-04-24
3dfb7f4d-b2e7-446d-a92d-8aec58efb7a5,CUST1250,981.11,Transfer,2024-09-11
352ce66d-365c-4864-971a-6369a8e982b2,CUST1250,582.51,Transfer,2024-06-20
776cc877-2f92-49ff-a12d-6befa518e3a4,CUST1250,1285.55,Airtime,2025-03-24
dc127c46-03fb-4280-9776-89cadd6991eb,CUST1250,1737.96,Transfer,2024-06-23
2858d8eb-bfc9-4162-9745-fdb2facf8810,CUST1250,174.73,Bill Payment,2025-05-09
56a57ef6-d38d-48f5-a808-a9e8b73e7c72,CUST1250,768.22,Transfer,2024-11-23
da06d407-076a-454e-8f35-fb5b7cbd020d,CUST1250,1718.38,POS,2024-06-18
